item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q106904729,Aggée Aje Matembo Toto,Q112221027,Ministre de l’Aménagement,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q106904729-B3E280E1-A57C-4D05-B531-9E3B3CADE7CD
Q106904741,Guy Mikulu Pombo,Q112221043,Ministre du Développement rural,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q106904741-DA980FF7-1F16-4010-AD66-BD10BF1823B2
Q106904755,Jonathan Bialosuka Wata,Q112221000,Ministre de la Pêche et Élevage,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q106904755-0A968BD6-0F65-4B71-84FC-56C0320C441E
Q106904800,Jean Joseph Kasonga Mukuta,Q54429353,Ministre de l’Agriculture,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q106904800-2B1BFAAE-94AD-46BA-9C93-A0B0AEECF135
Q106905153,Didier Budimbu Ntubuanga,Q112223970,"Vice-ministre de l'Enseignement primaire, secondaire et technique",2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q106905153-C8572E60-5105-40B8-8EAC-01FE1FDA05EF
Q107189252,David Jolino Diwanpovesa Makelele ma-Muzingi,Q112220985,"Ministre d’État, ministre de la Communication et Médias",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q107189252-8319DA34-5A59-4F82-B5CE-DD508E0A56F8
Q107189483,Jean-Marie Lukunji Kikuni,Q54100574,Ministre de la Culture,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q107189483-7D9A7768-45D9-412E-80FA-8010812E8599
Q107189695,Papy Pungu Lwamba,Q112225286,Vice-ministre des Ressources hydrauliques et de l'Électricité,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q107189695-1FD4160D-4D22-4687-814E-BEABD63F8E68
Q107189786,Albert Mpeti Biyombo,Q112223961,Vice-ministre de la Santé,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q107189786-E96FFDE5-9DBC-4FF0-A19E-52345041BCA6
Q109044538,Mata M'elanga Junior,Q112223978,Vice-ministre Près le Ministre des Finances,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q109044538-7055BB21-CE46-43C6-8146-376CF1524F22
Q18649355,Thomas Luhaka Losendjola,Q112221003,Ministre de l’Enseignement supérieur et universitaire,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q18649355-3283AC83-5A45-461A-913A-736795863D63
Q18681696,Aimé Ngoy Mukena,Q17110451,Ministre de la Défense et des Anciens combattants,2019-08-26,2021-04-12,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q18681696-3B32D62D-068F-4002-96ED-92FF3324A5FD
Q20982179,Jean-Baudouin Mayo Mambeke,Q112220973,"Vice-Premier ministre, ministre du Budget",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q20982179-28B58C61-38B5-4A0A-9BAC-53F07F149EAD
Q28086239,Germain Kambinga Katomba,Q112225265,Vice-ministre de la Formation professionnelle,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q28086239-5FE45A2D-0B0D-4B3D-B0AA-67613E9B8227
Q2875098,Azarias Ruberwa,Q112220990,"Ministre d’État, ministre de la Décentralisation et Réformes institutionnelles",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q2875098-61C49143-57CE-4B87-B3F4-97CCB600CD8A
Q29239480,Bruno Tshibala,Q3401753,Prime Minister of the Democratic Republic of the Congo,2017-05-18,2019-09-07,,,Q29239480-956ff178-4c59-52ba-03ce-e5df888d96a0
Q3190458,Justin Kalumba Mwana Ngongo,Q112221045,Ministre des PME,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q3190458-E80A584C-17F2-45E0-8CDD-0053CB4F3256
Q469286,Julien Paluku Kahongya,Q112221009,Ministre de l’Industrie,2019-08-26,,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q469286-15C183B1-CC3C-46DC-8A9E-63BED5657A3D
Q48775372,Claude Nyamugabo Bazibuhe,Q112220998,Ministre de l'Environnement et Développement durable,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q48775372-28E41B78-BB00-4BF4-A463-A9C6C7D8FE79
Q56515694,Jean-Lucien Bussa Tongba,Q56515760,Ministre du Commerce extérieur,2019-08-26,,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q56515694-83ADDF4A-8FEB-4AE4-A2A2-8B57B67578E0
Q60836700,Freddy Kita,Q112223992,Vice-ministre du Plan,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q60836700-6C11CEC0-B55E-4103-A835-A8322F262F01
Q63967715,Sylvestre Ilunga,Q3401753,Premier ministre,2019-05-20,2021-01-28,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q63967715-da1aaa41-609d-49be-ac9f-dce2a159734a
Q67218417,André Lite,Q112221005,Ministre des Droits humains,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q67218417-9533C722-7870-4E12-85A8-16539D71C882
Q78469448,Célestin Tunda ya Kasende,Q112221015,Minister of Justice,2019-08-26,2020-07-11,,,Q78469448-DE73FB5F-890F-48CB-A8FF-3959FE9B21F6
Q78910576,Gilbert Kankonde Malamba,Q112221013,"Vice-Premier ministre, Ministre de l'Intérieur, Sécurité et Affaires coutumières",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q78910576-45E159FE-6256-4317-AF43-6C50B0187F34
Q79423044,Élysée Munembwe Tamukumwe,Q112221028,"Vice-Premier ministre, ministre du Plan",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q79423044-73499BF7-5ABE-4930-94A7-B0FA35215F90
Q81852221,Marie Tumba Nzeza,Q6866142,"Ministre d’État, ministre des Affaires étrangères",2019-09-09,2021-04-12,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q81852221-5553d678-4b23-a976-a86b-f9b6b2da7a99
Q85854584,Rubens Mikindo Muhima,Q112221007,"Ministre d’État, ministre des Hydrocarbures",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q85854584-5DFE58F9-28EF-4B82-84F0-9592C6132E1D
Q87990699,Acacia Bandubola Mbongo,Q112220992,Ministre de l’Économie nationale,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q87990699-2314C695-1203-4D25-A1C3-CEB91531A9C9
Q88222785,Eteni Longondo,Q112221001,Ministre de la Santé,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q88222785-E21051E0-C13C-492C-8EBB-5758FC84A3E0
Q90354281,José Sele Yalaghuli,Q97366094,Ministre des Finances,2019-08-26,2021-04,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q90354281-9A8144F0-AF22-4ACE-9D99-251572BEE034
Q95456177,Dr Jeanne Ilunga Zaina,Q112225261,Vice-ministre de l'Environnement,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q95456177-739EBA21-5380-40A4-AB6F-5B5490563A2E
Q95457762,Irène Esambo Diata,Q112225258,Ministre chargée des personnes vivant avec handicap,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q95457762-8DE8E139-EAD5-473B-93E9-5EFBE889EA71
Q96209939,Jacqueline Penge Sanganyoi,Q112221058,Ministre près le Premier ministre,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q96209939-96E408FF-1F64-49EA-8A85-658645C13D4E
Q96210122,Liliane Banga Lwaboshi,Q112225271,Vice-ministre de l'Enseignement supérieur et universitaire,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q96210122-C28A2D07-F63E-4618-B766-D7338CE40BEB
Q96210138,Béatrice Lomeya Atilite,Q112220999,"Ministre d’État, ministre du Genre, Famille et Enfant",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q96210138-BB1D5E91-8007-49DE-B09A-8FB8F4DD72F0
Q96210151,Yollande Ebongo Bosongo,Q112220980,Ministre de Fonction publique,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q96210151-0D05435B-0B5F-4CB3-89DC-187E13AF9CC5
Q96210162,Rose Boyata Monkaju,Q108730998,Minister of Social Affairs,2019-08-26,2021-04-12,,,Q96210162-0778C6D4-C0D1-48D9-9609-F39128E81045
Q96210398,Aimé Sakombi Molendo,Q112221018,Ministre des Affaires foncières,2019-08-26,,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q96210398-4A4F3543-5407-4281-9993-3AE743B5B369
Q96210443,Alpha Denise Lupetu Tshilumbayi,Q112223982,Vice-ministre des Mines,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q96210443-B1D5351D-A4F3-4C9B-9F40-226E919430D0
Q96464551,Eustache Muhanzi Mubembe,Q112221054,"Ministre d’État, ministre des Ressources hydrauliques et de l’Électricité",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q96464551-A54800A3-70D5-45B6-99D0-DCE90D94D77A
Q96468125,Yves Bunkulu Zola,Q54437053,Ministre du Tourisme,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q96468125-EFA06E86-C4B5-4CE5-9550-EDFBE48CF57F
Q96999221,Pépin Guillaume Manjolo,Q112221014,"Ministre d’État, ministre de la Coopération internationale, intégration régionale et Francophonie",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q96999221-143630A1-128A-4803-A643-7D37401A0EE4
Q97161501,Félix Momat Kitenge,Q112223987,Vice-ministre du Budget,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q97161501-6E5B2C64-C5D7-48BF-9311-D5742E945215
Q97163169,Didier Mazengu Mukanzu,Q112221051,Ministre des Transports et Voies de communications,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q97163169-7E03106F-6D92-483E-8EAA-609EE298FAD4
Q97277162,Nene Nkulu Ilunga,Q112221017,"Ministre d’État, ministre de l’Emploi, Travail et Prévoyance sociale",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q97277162-50AC7011-D413-46E1-94A5-1669DFBA77EA
Q97368316,John Ntumba Panumankole,Q112221053,Ministre de la Formation professionnelle,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q97368316-72B26BE2-9E1D-4473-A366-33EF7C989746
Q97446584,Steve Mbikayi Mabuluki,Q112221006,Ministre des Actions humanitaires et Solidarité nationale,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q97446584-0ADA5CC2-F19D-4978-8369-E2AC388E545B
Q97464651,Willy Bakonga Wilima,Q112221034,"Ministre d’État, ministre de l’Enseignement primaire, secondaire et technique",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q97464651-081A398C-45C9-46F5-AB9F-26AE18C9205B
Q97464659,Augustin Kibassa Maliba,Q112221031,"Ministre des Postes, Télécommunications et Nouvelles technologies de l’information et de la communication",2019-08-26,,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q97464659-2B504113-C665-4804-99C0-94EE8C07F37F
Q97478738,Willy Ngoopos Sunzhel,Q112221011,"Vice-Premier ministre, ministre des Infrastructures et Travaux publics",2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q97478738-FA22B4CF-FF68-42B1-8064-61F43F6D2271
Q97501811,Didier Lutundula Okito,Q112225259,Vice-ministre de l’Économie nationale,2019-09-06,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q97501811-8AE853D8-F977-4312-B37C-68D67E00D0C6
Q98923080,Willy Kitobo Samsoni,Q112221020,Ministre des Mines,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q98923080-27D4F135-DCC6-4D94-A621-DE062EA086C5
Q99851849,Pius Muabilu Mbayu Mukala,Q112221052,"Ministre d’État, ministre de l’Urbanisme et Habitat",2019-08-26,,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q99851849-DC205471-526C-413C-B3F1-B365F57C5CC1
Q99851996,Clément Kuete Nymi Bemuna,Q112221026,Ministre du Portefeuille,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q99851996-A28DF432-645F-4035-842E-5D04118BC2DF
Q99852154,Déogratias Nkusu Kunzi Bikawa,Q112221041,Ministre des Relations avec le Parlement,2019-08-26,2021-04-26,https://fr.wikipedia.org/wiki/Gouvernement_Ilunga,2022-06-03,Q99852154-18F06C49-FB09-4E95-8DDA-35F256CED3F4
